company_name,ticker,company_name_norm
ロイヤルホールディングス,8179,ロイヤルホールディングス
東天紅,8181,東天紅
チヨダ,8185,チヨダ
ライフコーポレーション,8194,ライフコーポレーション
マックスバリュ東海,8198,マックスバリュ東海
リンガーハット,8200,リンガーハット
ラオックスホールディングス,8202,ラオックスホールディングス
ＭｒＭａｘＨＤ,8203,ＭｒＭａｘＨＤ
テンアライド,8207,テンアライド
フレンドリー,8209,フレンドリー
ＡＯＫＩホールディングス,8214,ＡＯＫＩホールディングス
オークワ,8217,オークワ
コメリ,8218,コメリ
青山商事,8219,青山商事
タカチホ,8225,タカチホ
理経,8226,理経
しまむら,8227,しまむら
はせがわ,8230,はせがわ
高島屋,8233,高島屋
松屋,8237,松屋
エイチ・ツー・オー　リテイリング,8242,エイチ・ツー・オー リテイリング
近鉄百貨店,8244,近鉄百貨店
大和,8247,大和
丸井グループ,8252,丸井グループ
クレディセゾン,8253,クレディセゾン
さいか屋,8254,さいか屋
アクシアル　リテイリング,8255,アクシアル リテイリング
井筒屋,8260,井筒屋
イオン,8267,イオン
イズミ,8273,イズミ
フォーバル,8275,フォーバル
平和堂,8276,平和堂
フジ,8278,フジ
ゼビオホールディングス,8281,ゼビオホールディングス
ケーズホールディングス,8282,ケーズホールディングス
ＰＡＬＴＡＣ,8283,ＰＡＬＴＡＣ
三谷産業,8285,三谷産業
Ｏｌｙｍｐｉｃグループ,8289,Ｏｌｙｍｐｉｃグループ
日産東京販売ホールディングス,8291,日産東京販売ホールディングス
日本銀行　出資証券,8301,日本銀行 出資証券
あおぞら銀行,8304,あおぞら銀行
三菱ＵＦＪフィナンシャル・グループ,8306,三菱ＵＦＪフィナンシャル・グループ
りそなホールディングス,8308,りそなホールディングス
三井住友トラストグループ,8309,三井住友トラストグループ
三井住友フィナンシャルグループ,8316,三井住友フィナンシャルグループ
千葉銀行,8331,千葉銀行
群馬銀行,8334,群馬銀行
武蔵野銀行,8336,武蔵野銀行
千葉興業銀行,8337,千葉興業銀行
筑波銀行,8338,筑波銀行
七十七銀行,8341,七十七銀行
秋田銀行,8343,秋田銀行
山形銀行,8344,山形銀行
岩手銀行,8345,岩手銀行
東邦銀行,8346,東邦銀行
東北銀行,8349,東北銀行
ふくおかフィナンシャルグループ,8354,ふくおかフィナンシャルグループ
スルガ銀行,8358,スルガ銀行
八十二銀行,8359,八十二銀行
山梨中央銀行,8360,山梨中央銀行
大垣共立銀行,8361,大垣共立銀行
福井銀行,8362,福井銀行
清水銀行,8364,清水銀行
富山銀行,8365,富山銀行
滋賀銀行,8366,滋賀銀行
南都銀行,8367,南都銀行
百五銀行,8368,百五銀行
紀陽銀行,8370,紀陽銀行
ほくほくフィナンシャルグループ,8377,ほくほくフィナンシャルグループ
山陰合同銀行,8381,山陰合同銀行
鳥取銀行,8383,鳥取銀行
百十四銀行,8386,百十四銀行
四国銀行,8387,四国銀行
阿波銀行,8388,阿波銀行
大分銀行,8392,大分銀行
宮崎銀行,8393,宮崎銀行
佐賀銀行,8395,佐賀銀行
琉球銀行,8399,琉球銀行
セブン銀行,8410,セブン銀行
みずほフィナンシャルグループ,8411,みずほフィナンシャルグループ
高知銀行,8416,高知銀行
山口フィナンシャルグループ,8418,山口フィナンシャルグループ
信金中央金庫　優先出資証券,8421,信金中央金庫 優先出資証券
芙蓉総合リース,8424,芙蓉総合リース
みずほリース,8425,みずほリース
東京センチュリー,8439,東京センチュリー
ＳＢＩホールディングス,8473,ＳＢＩホールディングス
Ｊトラスト,8508,Ｊトラスト
日本証券金融,8511,日本証券金融
アイフル,8515,アイフル
日本アジア投資,8518,日本アジア投資
名古屋銀行,8522,名古屋銀行
北洋銀行,8524,北洋銀行
大光銀行,8537,大光銀行
愛媛銀行,8541,愛媛銀行
トマト銀行,8542,トマト銀行
京葉銀行,8544,京葉銀行
栃木銀行,8550,栃木銀行
北日本銀行,8551,北日本銀行
東和銀行,8558,東和銀行
福島銀行,8562,福島銀行
大東銀行,8563,大東銀行
リコーリース,8566,リコーリース
イオンフィナンシャルサービス,8570,イオンフィナンシャルサービス
アコム,8572,アコム
ジャックス,8584,ジャックス
オリエントコーポレーション,8585,オリエントコーポレーション
オリックス,8591,オリックス
三菱ＨＣキャピタル,8593,三菱ＨＣキャピタル
ジャフコ　グループ,8595,ジャフコ グループ
九州リースサービス,8596,九州リースサービス
トモニホールディングス,8600,トモニホールディングス
大和証券グループ本社,8601,大和証券グループ本社
野村ホールディングス,8604,野村ホールディングス
岡三証券グループ,8609,岡三証券グループ
丸三証券,8613,丸三証券
東洋証券,8614,東洋証券
東海東京フィナンシャル・ホールディングス,8616,東海東京フィナンシャル・ホールディングス
光世証券,8617,光世証券
水戸証券,8622,水戸証券
いちよし証券,8624,いちよし証券
松井証券,8628,松井証券
ＳＯＭＰＯホールディングス,8630,ＳＯＭＰＯホールディングス
日本取引所グループ,8697,日本取引所グループ
マネックスグループ,8698,マネックスグループ
ＨＳホールディングス,8699,ＨＳホールディングス
丸八証券,8700,丸八証券
トレイダーズホールディングス,8704,トレイダーズホールディングス
日産証券グループ,8705,日産証券グループ
極東証券,8706,極東証券
岩井コスモホールディングス,8707,岩井コスモホールディングス
アイザワ証券グループ,8708,アイザワ証券グループ
フィデアホールディングス,8713,フィデアホールディングス
池田泉州ホールディングス,8714,池田泉州ホールディングス
アニコム　ホールディングス,8715,アニコム ホールディングス
ＭＳ＆ＡＤインシュアランスグループホールディングス,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス
ソニーフィナンシャルグループ,8729,ソニーフィナンシャルグループ
あかつき本社,8737,あかつき本社
スパークス・グループ,8739,スパークス・グループ
小林洋行,8742,小林洋行
ｕｎｂａｎｋｅｄ,8746,ｕｎｂａｎｋｅｄ
豊トラスティ証券,8747,豊トラスティ証券
第一生命ホールディングス,8750,第一生命ホールディングス
東京海上ホールディングス,8766,東京海上ホールディングス
アドバンテッジリスクマネジメント,8769,アドバンテッジリスクマネジメント
イー・ギャランティ,8771,イー・ギャランティ
アサックス,8772,アサックス
ａｂｃ,8783,ａｂｃ
フィンテック　グローバル,8789,フィンテック グローバル
ＮＥＣキャピタルソリューション,8793,ＮＥＣキャピタルソリューション
Ｔ＆Ｄホールディングス,8795,Ｔ＆Ｄホールディングス
アドバンスクリエイト,8798,アドバンスクリエイト
三井不動産,8801,三井不動産
三菱地所,8802,三菱地所
平和不動産,8803,平和不動産
東京建物,8804,東京建物
京阪神ビルディング,8818,京阪神ビルディング
住友不動産,8830,住友不動産
太平洋興発,8835,太平洋興発
ＲＩＳＥ,8836,ＲＩＳＥ
テーオーシー,8841,テーオーシー
コスモスイニシア,8844,コスモスイニシア
レオパレス２１,8848,レオパレス２１
スターツコーポレーション,8850,スターツコーポレーション
フジ住宅,8860,フジ住宅
空港施設,8864,空港施設
明和地所,8869,明和地所
ゴールドクレスト,8871,ゴールドクレスト
リログループ,8876,リログループ
エスリード,8877,エスリード
日神グループホールディングス,8881,日神グループホールディングス
シーラホールディングス,8887,シーラホールディングス
ＡＭＧホールディングス,8891,ＡＭＧホールディングス
エスコン,8892,エスコン
ＲＥＶＯＬＵＴＩＯＮ,8894,ＲＥＶＯＬＵＴＩＯＮ
ＭＩＲＡＲＴＨホールディングス,8897,ＭＩＲＡＲＴＨホールディングス
センチュリー２１・ジャパン,8898,センチュリー２１・ジャパン
ＡＶＡＮＴＩＡ,8904,ＡＶＡＮＴＩＡ
毎日コムネット,8908,毎日コムネット
エリアクエスト,8912,エリアクエスト
エリアリンク,8914,エリアリンク
ファースト住建,8917,ファースト住建
ランド,8918,ランド
カチタス,8919,カチタス
東祥,8920,東祥
シーズクリエイト,8921,シーズクリエイト
トーセイ,8923,トーセイ
明豊エンタープライズ,8927,明豊エンタープライズ
穴吹興産,8928,穴吹興産
青山財産ネットワークス,8929,青山財産ネットワークス
和田興産,8931,和田興産
サンフロンティア不動産,8934,サンフロンティア不動産
ＦＪネクストホールディングス,8935,ＦＪネクストホールディングス
グローム・ホールディングス,8938,グローム・ホールディングス
ランドビジネス,8944,ランドビジネス
サンネクスタグループ,8945,サンネクスタグループ
ＡＳＩＡＮ　ＳＴＡＲ,8946,ＡＳＩＡＮ ＳＴＡＲ
日本ビルファンド投資法人,8951,日本ビルファンド投資法人
ジャパンリアルエステイト投資法人,8952,ジャパンリアルエステイト投資法人
日本都市ファンド投資法人,8953,日本都市ファンド投資法人
オリックス不動産投資法人,8954,オリックス不動産投資法人
日本プライムリアルティ投資法人,8955,日本プライムリアルティ投資法人
ＮＴＴ都市開発リート投資法人,8956,ＮＴＴ都市開発リート投資法人
東急リアル・エステート投資法人,8957,東急リアル・エステート投資法人
グローバル・ワン不動産投資法人,8958,グローバル・ワン不動産投資法人
ユナイテッド・アーバン投資法人,8960,ユナイテッド・アーバン投資法人
森トラストリート投資法人,8961,森トラストリート投資法人
インヴィンシブル投資法人,8963,インヴィンシブル投資法人
フロンティア不動産投資法人,8964,フロンティア不動産投資法人
平和不動産リート投資法人,8966,平和不動産リート投資法人
日本ロジスティクスファンド投資法人,8967,日本ロジスティクスファンド投資法人
福岡リート投資法人,8968,福岡リート投資法人
ＫＤＸ不動産投資法人,8972,ＫＤＸ不動産投資法人
いちごオフィスリート投資法人,8975,いちごオフィスリート投資法人
大和証券オフィス投資法人,8976,大和証券オフィス投資法人
阪急阪神リート投資法人,8977,阪急阪神リート投資法人
スターツプロシード投資法人,8979,スターツプロシード投資法人
大和ハウスリート投資法人,8984,大和ハウスリート投資法人
ジャパン・ホテル・リート投資法人,8985,ジャパン・ホテル・リート投資法人
大和証券リビング投資法人,8986,大和証券リビング投資法人
ジャパンエクセレント投資法人,8987,ジャパンエクセレント投資法人
誠建設工業,8995,誠建設工業
ハウスフリーダム,8996,ハウスフリーダム
グランディハウス,8999,グランディハウス
東武鉄道,9001,東武鉄道
相鉄ホールディングス,9003,相鉄ホールディングス
東急,9005,東急
京浜急行電鉄,9006,京浜急行電鉄
小田急電鉄,9007,小田急電鉄
京王電鉄,9008,京王電鉄
京成電鉄,9009,京成電鉄
富士急行,9010,富士急行
秩父鉄道,9012,秩父鉄道
新潟交通,9017,新潟交通
東日本旅客鉄道,9020,東日本旅客鉄道
西日本旅客鉄道,9021,西日本旅客鉄道
東海旅客鉄道,9022,東海旅客鉄道
東京地下鉄,9023,東京地下鉄
西武ホールディングス,9024,西武ホールディングス
鴻池運輸,9025,鴻池運輸
ゼロ,9028,ゼロ
ヒガシホールディングス,9029,ヒガシホールディングス
西日本鉄道,9031,西日本鉄道
広島電鉄,9033,広島電鉄
南総通運,9034,南総通運
東部ネットワーク,9036,東部ネットワーク
ハマキョウレックス,9037,ハマキョウレックス
サカイ引越センター,9039,サカイ引越センター
近鉄グループホールディングス,9041,近鉄グループホールディングス
阪急阪神ホールディングス,9042,阪急阪神ホールディングス
南海電気鉄道,9044,南海電気鉄道
京阪ホールディングス,9045,京阪ホールディングス
