sbti_id,company_name,isin,lei,organization_type,location,region,sector,near_term_status,near_term_target_classification,near_term_target_year,long_term_status,long_term_target_classification,long_term_target_year,net_zero_status,net_zero_year,full_target_language,ba15_status,ba15_date,target_classification_long,reason_for_extension_or_removal,date_updated
40003688,NEC Corporation,JP3733000008,5493000QYMPFRTEY4K28,Corporate,Japan,Asia,Technology Hardware and Equipment,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2040,Targets set,FY2040,"Overall Net-Zero Target: 
NEC Corporation commits to reach net-zero greenhouse gas emissions across the value chain by FY2040.
Near-Term Targets: 
NEC Corporation commits to reduce absolute scope 1 and 2 GHG emissions 50% by FY2030 from a FY2020 base year. NEC Corporation also commits to reduce absolute scope 3 GHG emissions 50% within the same timeframe.
Long-Term Targets: 
NEC Corporation commits to reduce absolute scope 1 and 2 GHG emissions 90% by FY2040 from a FY2020 base year. NEC Corporation also commits to reduce absolute scope 3 GHG emissions 90% within the same timeframe.",BA1.5 member,01/09/2021,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/05/2024
40002341,"NGK INSULATORS, LTD.",JP3695200000,353800701BNCL25VYY16,Corporate,Japan,Asia,Automobiles and Components,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2049,Targets set,FY2049,"Overall Net-Zero Target: NGK Insulators, Ltd. commits to reach net-zero greenhouse gas emissions across the value chain by FY2049. Near-Term Targets: NGK INSULATORS, Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 53.7% by FY2030 from a FY2019 base year.
NGK INSULATORS, Ltd. commits to reduce absolute scope 3 GHG emissions 25% by FY2030 from a FY2022 base year. Long-Term Targets: NGK INSULATORS, LTD. commits to reduce absolute scope 1 and 2 emissions 90% by FY2049 from a FY2019 base year.
NGK INSULATORS, LTD. commits to reduce absolute scope 3 emissions 90% by FY2049 from a FY2022 base year.",BA1.5 member,28/04/2022,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,04/07/2024
40005245,"Niterra Co., Ltd.",JP3738600000,549300RG3XQGTFM4HH31,Corporate,Japan,Asia,Automobiles and Components,Targets set,Well-below 2°C,FY2030,,,,,,"NGK SPARK PLUG CO. , LTD. commits to reduce absolute scope 1 and 2 GHG emissions 30% by FY2030 from a FY2018 base year. NGK SPARK PLUG CO. , LTD. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, upstream transportation, and use of sold products 30% by FY2030 from a FY2018 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,,07/07/2022
40010680,"Nichirin Co., Ltd.",JP3665000000,NA,Corporate,Japan,Asia,Automobiles and Components,Targets set,1.5°C,2030,Targets set,1.5°C,2050,Targets set,2050,"Overall Net-Zero Target: 
NICHIRIN CO., LTD. commits to reach net-zero greenhouse gas emissions across the value chain by 2050.
Near-Term Targets: 
NICHIRIN commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2022 base year. NICHIRIN further commits that 77.4% of its suppliers by emissions covering purchased goods and services will have science-based targets by 2028.
Long-Term Targets: 
NICHIRIN commits to reduce absolute scope 1, 2 and 3 GHG emissions 90% by 2050 from a 2022 base year.",BA1.5 member,27/01/2022,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,22/08/2024
40002873,Nidec Corporation,JP3734800000,353800IF171MZTNL6Y31,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,Nidec Corporation commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year. Nidec Corporation also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,26/09/2024
40008151,"Nihon Yamamura Glass Co., Ltd.",JP375280AMF3,35380039Q90SLMUZIX96,Corporate,Japan,Asia,Containers and Packaging,Targets set,1.5°C,FY2030,,,,,,"Nihon Yamamura Glass Co., Ltd. commits to reduce absolute scope 1 and 2
GHG emissions 46.2% by FY2030 from a FY2019 base year. Nihon
Yamamura Glass Co., Ltd. also commits to reduce absolute scope 3 GHG
emissions from purchased goods and services, capital goods, fuel and
energy related activities, upstream transportation and distribution, waste
generated in operations, business travel, employee commuting, processing
of sold products and end of life treatment 27.5% within the same
timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/11/2023
40010985,Nikon Corporation,JP3657400002,549300X7LIS9RFELXJ98,Corporate,Japan,Asia,Technology Hardware and Equipment,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2050,Targets set,FY2050,"Overall Net-Zero Target
Nikon Corporation commits to reach net-zero greenhouse gas emissions across the value
chain by FY2050 from a FY2022 base year.
Near-Term Targets
Nikon Corporation commits to reduce absolute scope 1 and 2 GHG emissions 57% by
FY2030 from a FY2022 base year. Nikon Corporation also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.
Long-Term Targets
Nikon Corporation commits to reduce absolute scope 1 and 2 GHG emissions 90% by FY2050 from a FY2022 base year. Nikon Corporation also commits to reduce absolute scope 3 GHG emissions 90% within the same timeframe.",BA1.5 member,01/03/2021,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,21/03/2024
40006532,"Nippon Sheet Glass, Co., Ltd. (NSG Group).",JP3686800008,353800TWQ62HNEKBPW95,Corporate,Japan,Asia,Building Products,Targets set,Well-below 2°C,2030,,,,,,"Japanese multinational flat glass and functional glass products manufacturer Nippon Sheet Glass Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year*. Nippon Sheet Glass Co., Ltd. also commits to reduce absolute scope 3 GHG emissions 30% within the same time frame. *The target boundary includes land-related emissions and removals from bioenergy feedstocks.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,,21/07/2022
40015485,Nippon Yusen Kabushiki Kaisha,JP3753000003,353800YPW4XM0ZN5I149,Corporate,Japan,Asia,Water Transportation - Water Transportation,Targets set,2°C,2030,,,,,,"Shipping and logistics company Nippon Yusen Kabushiki Kaisha commits to reduce scope 1 GHG emissions 30% per ton-kilometer by 2030 from 2015 base year, and 50% per ton-kilometer by 2050 from the same base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 2°C,,12/06/2018
40008733,"Nishimatsu Construction Co., Ltd",JP3659200004,NA,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2030,,,,,,"NISHIMATSU CONSTRUCTION CO.,LTD. commits to reduce absolute scope 1 and 2 GHG emissions 54.8% by FY2030 from a FY2020 base year.* NISHIMATSU CONSTRUCTION CO.,LTD. also commits to reduce absolute scope 3 GHG emissions from use of sold products 27% within the same timeframe.

*The target boundary includes land-related emissions and removals from bioenergy feedstocks. ",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,22/08/2024
40007816,"Nissan Motor Co., Ltd.",JP3672400003,353800DRBDH1LUTNAY26,Corporate,Japan,Asia,Automobiles and Components,Targets set,Well-below 2°C/Well-below 2°C,2030,,,,Commitment removed,,"Nissan Motor Co. , Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year. Nissan Motor Co. , Ltd. also commits to reduce scope 3 GHG emissions from use of sold products 32.5% per vehicle kilometer over the same time frame. Auto manufacturers have two near-term target temperature alignments for 1) scope 1 and 2 emissions and 2) scope 3 category 11 emissions from use of sold products.",BA1.5 member,01/04/2021,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C. The targets covering greenhouse gas emissions from scope 3 category 11 emissions from use of sold products are consistent with reductions required to keep warming to Well-below 2°C,Expired commitment,26/08/2021
40002260,"Nissin Electric Co., Ltd.",JP3677600003,,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,Well-below 2°C,FY2031,,,,,,"Nissin Electric Co. , Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 35% by FY2030/31 from a FY2018/19 base year. Nissin Electric Co. , Ltd. also commits to reduce absolute scope 3 GHG emissions 30% by FY2030/31 from a FY2018/19 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,,10/06/2021
40009344,"Nomura Real Estate Holdings, Inc.",JP3762900003,549300B3CEAHYG7K8164,Corporate,Japan,Asia,Real Estate,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2050,Targets set,FY2050,"Overall Net-Zero Target: Nomura Real Estate Holdings, Inc. commits to reach net-zero greenhouse gas emissions across the value chain by FY2050. Near-Term Targets: Nomura Real Estate Holdings, Inc. commits to reduce absolute scope 1 and 2 GHG emissions 60% by FY2030 from a FY2019 base year. Nomura Real Estate Holdings, Inc. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, use of sold products and downstream leased assets 50% within the same timeframe.  Long-Term Targets: Nomura Real Estate Holdings, Inc. commits to reduce absolute scope 1 and 2 GHG emissions 90% by FY2050 from a FY2019 base year. Nomura Real Estate Holdings, Inc. also commits to reduce absolute scope 3 GHG emissions 90% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,17/04/2025
40000877,"Nomura Research Institute, Ltd.",JP3762800005,5299005F1HCVF4M4QN79,Corporate,Japan,Asia,Software and Services,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2050,Targets set,FY2050,"Overall Net-Zero Target: 
Nomura Research Institute, Ltd. commits to reach net-zero greenhouse gas emissions across the value chain by FY2050.
Near-Term Targets: 
Nomura Research Institute commits to reduce absolute scope 1 and 2 GHG emissions 97% by FY2030 from a FY2019 base year. Nomura Research Institute also commits to reduce absolute scope 3 GHG emissions 30% within the same timeframe.
Long-Term Targets: 
Nomura Research Institute commits to maintain at least 97% absolute scope 1 and 2 GHG emission reductions from FY2030 through FY2050 from a FY2019 base year. Nomura Research Institute also commits to reduce absolute scope 3 GHG emissions 90% by FY2050 from a FY2019 base year.",BA1.5 member,01/04/2020,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/05/2024
40000339,NTT DATA Corporation,JP3165700000,353800SZGJGSLJRRWB43,Corporate,Japan,Asia,Software and Services,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2040,Targets set,FY2040,"Overall Net-Zero Target: NTT DATA Group Corporation commits to reach net-zero
greenhouse gas emissions across the value chain by FY2040.
Near-Term Targets: NTT DATA commits to reduce absolute scope 1 and 2 GHG emissions
68% by FY2030 from a FY2021 base year. NTT DATA also commits to reduce absolute
scope 3 GHG emissions 42% within the same timeframe.
Long-Term Targets: NTT DATA commits to reduce absolute scope 1 and 2 GHG emissions
90% by FY2035 from a FY2021 base year. NTT DATA also commits to reduce absolute
scope 3 GHG emissions 90% by FY2040 from a FY2021 base year.",BA1.5 member,01/04/2021,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,11/04/2024
40010506,NTT Docomo Inc.,JP316565ADB7,353800TVPXCGWDZIIU09,Corporate,Japan,Asia,Telecommunication Services,Targets set,1.5°C,2030,,,,,,"NTT DOCOMO, INC. commits to reduce absolute scope 1 and 2 GHG emissions 50% by 2030 from a 2018 base year. NTT DOCOMO, INC. also commits to reduce absolute scope 3 GHG emissions 14% by 2030 from a 2019 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,25/02/2021
40002926,NTT Group,JP3735400008,353800VHQU5VIXVUA841,Corporate,Japan,Asia,Telecommunication Services,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2040,Targets set,FY2040,"Overall Net-Zero Target: 
Nippon Telegraph and Telephone Corporation commits to reach net-zero greenhouse gas emissions across the value chain by FY2040.
Near-Term Targets: 
NIPPON TELEGRAPH AND TELEPHONE CORPORATION commits to reduce absolute scope 1, 2 and 3 GHG emissions 40% by FY2030 from a FY2018 base year. Within this target, NIPPON TELEGRAPH AND TELEPHONE CORPORATION also commits to reduce absolute scope 1 and 2 GHG emissions 80% by FY2030 from a FY2018 base year. NIPPON TELEGRAPH AND TELEPHONE CORPORATION further commits to reduce absolute scope 3 GHG emissions 32% by FY2030 from a FY2018 base year.
Long-Term Targets: 
NIPPON TELEGRAPH AND TELEPHONE CORPORATION commits to reduce absolute scope 1, 2 and 3 GHG emissions 90% by FY2040 from a FY2018 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,27/02/2025
